##//////////////////////////////////////////////////////////////////////////////////
##
## CO2 EMISSIONS FROM LAND USE CHANGE 
##
## Provided are annual and cumulative CO2 emissions from anthropogenic land use 
## change, simulated using the LPX model in a D1 setup (see Pongratz et al., 2014) 
## under constant preindustrial environmental boundary conditions, and following six 
## different land use change scenarios (HYDE 3.1, HYDE 3.1 upper, HYDE 3.2, 
## HYDE 3.2 upper, KK10, KK10D). Further description is provided in the manuscript. 
##
## Citation: Stocker et al.: Holocene peatland and ice core data constraints on 
## the timing and magnitude of CO2 emissions from past land use, PNAS, 2017 
##
## Columns description:
## 1.  year         year CE (AD)
## 2.  hyde31       LUC emissions following scenario HYDE 3.1 (PgC yr-1)
## 3.  hyde32       LUC emissions following scenario HYDE 3.2 (PgC yr-1)
## 4.  hyde31u      LUC emissions following scenario HYDE 3.1 upper (PgC yr-1)
## 5.  hyde32u      LUC emissions following scenario HYDE 3.2 upper (PgC yr-1)
## 6.  kk10         LUC emissions following scenario HYDE KK 10 (PgC yr-1)
## 7.  kk10d        LUC emissions following scenario HYDE KK 10D (PgC yr-1)
## 8.  hyde31_cum   cumulative LUC emissions following scenario HYDE 3.1, (PgC)   
## 9.  hyde32_cum   cumulative LUC emissions following scenario HYDE 3.2, (PgC)   
## 10. hyde31u_cum  cumulative LUC emissions following scenario HYDE 3.1 upper, (PgC)    
## 11. hyde32u_cum  cumulative LUC emissions following scenario HYDE 3.2 upper, (PgC)
## 12. kk10_cum     cumulative LUC emissions following scenario HYDE KK 10, (PgC)
## 13. kk10d_cum    cumulative LUC emissions following scenario HYDE KK 10D, (PgC)   
## ----------------------------------------------------------------------------------
"year","hyde31","hyde32","hyde31u","hyde32u","kk10","kk10d","hyde31_cum","hyde32_cum","hyde31u_cum","hyde32u_cum","kk10_cum","kk10d_cum"
-4291,0.0146581899997694,0.00160081800913758,0.00851509999980937,0.0108346842539504,-0.0235056000006502,0.000561097670015442,8.9968890299997,7.55674954361439,13.0503431999999,10.3163527688193,96.3532419999996,44.0169549110233
-4290,0.00576987000021101,-0.0116184487023929,-0.0296626000000495,-0.0279003147775256,-0.143651199999679,-0.0554424940401077,9.00265889999991,7.545131094912,13.0206805999999,10.2884524540418,96.2095908,43.9615124169832
-4289,-0.017191899999877,-0.00871555131379864,-0.0421626999998175,0.0241892837543674,0.024436000000188,-0.0140619332942151,8.98546700000003,7.5364155435982,12.9785179000001,10.3126417377962,96.2340268000002,43.947450483689
-4288,0.00657345000011056,-0.127573088160261,0.00608370000015945,0.0374399203456051,-0.0537124000001903,0.0158562542537766,8.99204045000014,7.40884245543794,12.9846016000002,10.3500816581418,96.1803144,43.9633067379427
-4287,0.0132182999996158,-0.0171492420749928,0.0176548999995714,0.0415564507661657,0.0474665999999235,0.0333102908352885,9.00525874999976,7.39169321336294,13.0022564999998,10.391638108908,96.2277809999999,43.996617028778
-4286,-0.00130588999970016,-0.0048871849171519,-0.0104782999997663,-0.00510431629709274,-0.0511145000001338,-0.0356717296590432,9.00395286000006,7.38680602844579,12.9917782,10.3865337926109,96.1766664999997,43.960945299119
-4285,-0.0172135300000291,0.00244721813260185,-0.00715269999971047,-0.000557083366857114,0.0185992000003345,0.0496669684944209,8.98673933000003,7.38925324657839,12.9846255000003,10.385976709244,96.1952657000001,44.0106122676134
-4284,-0.0162575500000277,0.00908731513663952,0.0178923999999259,0.00693479689107335,0.00882780000026706,-0.0306363218674051,8.97048178,7.39834056171503,13.0025179000002,10.3929115061351,96.2040935000003,43.979975945746
-4283,-0.00787528000006466,0.00526071836020492,0.0252682999996849,0.00173167507500693,0.000983699999647314,-0.0192276770767421,8.96260649999994,7.40360128007524,13.0277861999999,10.3946431812101,96.2050772,43.9607482686692
-4282,-0.000647240000053007,0.011079876797794,0.0129397000000691,0.018224983150958,0.0297966000000986,0.0260959133265715,8.96195925999988,7.41468115687303,13.0407259,10.412868164361,96.2348738000001,43.9868441819958
-4281,-0.0148467499999244,0.00921900576895496,-0.00516109999996006,0.0173354098637901,0.033981599999855,-0.00851754666882698,8.94711250999996,7.42390016264199,13.0355648,10.4302035742248,96.2688553999999,43.978326635327
-4280,-0.000103259999799099,0.0032189665421356,0.00614430000010913,0.00131128985822215,-0.00359950000000708,-0.0135190614391831,8.94700925000016,7.42711912918412,13.0417091000002,10.4315148640831,96.2652558999999,43.9648075738878
-4279,-0.0189303500003347,0.00712973304371189,-0.0132105000003258,-0.0177469663922238,-0.0875208000000907,-0.0510424254280224,8.92807889999983,7.43424886222784,13.0284985999998,10.4137678976908,96.1777350999999,43.9137651484598
-4278,0.00356877000040889,0.0103348033271686,0.0160633000005297,-0.00962152498686919,0.0230364000001408,0.00920632478027983,8.93164767000023,7.444583665555,13.0445619000004,10.404146372704,96.2007715,43.9229714732401
-4277,-0.00326473000010763,0.0143288092990588,0.00614969999990667,0.00655091150838416,-0.0798837000001278,-0.00690024008963519,8.92838294000013,7.45891247485406,13.0507116000003,10.4106972842123,96.1208877999999,43.9160712331504
-4276,0.0134203199997679,0.0100116400926709,0.0246980999999877,0.0118979129274521,0.0578348000000446,0.0133854210284881,8.94180325999989,7.46892411494673,13.0754097000003,10.4225951971398,96.1787225999999,43.9294566541789
-4275,0.00725569000021253,-0.00714574264975454,0.00913679999965877,-0.00971635251153202,0.0227014000000363,-0.00705550876091365,8.94905895000011,7.46177837229698,13.0845464999999,10.4128788446283,96.2014239999999,43.922401145418
-4274,-0.00687937000036598,0.00363457254115929,0.00986149999986252,0.00888998117079609,0.072123000000067,0.0209352597407815,8.94217957999974,7.46541294483814,13.0944079999998,10.4217688257991,96.273547,43.9433364051588
-4273,-0.00480586999995847,-0.00206618413130855,-0.00571420000006184,-0.000638623008399009,-0.0140050000003278,0.0128200655399269,8.93737370999978,7.46334676070683,13.0886937999997,10.4211302027907,96.2595419999997,43.9561564706987
-4272,0.0102334700001164,0.0146243278441034,0.0114374999999156,0.0234423774090828,0.0874782999999368,0.0476852785591291,8.9476071799999,7.47797108855093,13.1001312999996,10.4445725801997,96.3470202999996,44.0038417492578
-4271,0.0384320399998589,0.00982683015217845,0.0235437000002887,0.0190598011072325,0.0558686000001387,0.0695646013518854,8.98603921999976,7.48779791870311,13.1236749999999,10.463632381307,96.4028888999998,44.0734063506097
-4270,-0.000273769999749041,0.0030282790498859,-0.00648779999986093,-0.0211370515839917,0.0384355000001086,0.0306730438460363,8.98576545000001,7.490826197753,13.1171872000001,10.442495329723,96.4413243999999,44.1040793944558
-4269,0.0130474000000707,0.00033524767286508,0.00763869999996003,-0.0171111532890791,0.00222049999994844,0.0435430423772232,8.99881285000008,7.49116144542586,13.1248259,10.4253841764339,96.4435448999998,44.147622436833
-4268,0.00115680999989953,0.0274184343811612,-0.0059029000000117,0.0168177038381145,0.0170360000002265,-0.0113647895018403,8.99996965999998,7.51857987980702,13.118923,10.442201880272,96.4605809,44.1362576473311
-4267,-0.000700319999850874,0.0361215505158725,0.00185940000010176,0.0364094557280623,0.0240927000001356,-0.0434382444400399,8.99926934000013,7.5547014303229,13.1207824000001,10.4786113360001,96.4846736000002,44.0928194028911
-4266,0.0321302099998989,0.0310928609833354,0.050016999999674,0.0348747110401746,-0.00792130000027313,-0.00880561942904023,9.03139955000003,7.58579429130623,13.1707993999998,10.5134860470403,96.4767522999999,44.0840137834621
-4265,0.0217790299999833,0.0190624154447505,0.0325892000006063,0.027669246656842,0.048931500000478,0.00126595043502675,9.05317858000001,7.60485670675098,13.2033886000004,10.5411552936971,96.5256838000004,44.0852797338971
-4264,0.0240246900001383,0.0307943928437453,0.0369238999998043,0.025069021417039,0.051472099999927,0.0380291016635965,9.07720327000015,7.63565109959473,13.2403125000002,10.5662243151141,96.5771559000003,44.1233088355607
-4263,0.00661258999970604,0.00779128590329492,0.00993199999971028,0.00658156038571178,0.0187623999997228,0.0199945220861082,9.08381585999985,7.64344238549802,13.2502444999999,10.5728058754999,96.5959183,44.1433033576468
-4262,0.0146134600001738,0.0110747162812004,0.0204352000000305,0.0123382506312737,0.100244799999803,0.0256119536120423,9.09842932000003,7.65451710177922,13.2706796999999,10.5851441261311,96.6961630999998,44.1689153112588
-4261,0.00720839000001017,0.0331738360887357,0.009963999999963,0.00454926327392968,0.0510859999999749,0.0109219026362553,9.10563771000004,7.68769093786796,13.2806436999999,10.5896933894051,96.7472490999998,44.1798372138951
-4260,-0.00437810000005889,0.0482643816671953,-0.0094335000002197,0.028035924345204,0.0520406999998251,-0.0250864759391334,9.10125960999998,7.73595531953515,13.2712101999997,10.6177293137503,96.7992897999996,44.154750737956
-4259,0.00194205999990105,-0.00646231737937342,0.00559380000046206,-0.00349656520120334,-0.0422463999998186,-0.0143613095078763,9.10320166999988,7.72949300215578,13.2768040000001,10.6142327485491,96.7570433999998,44.1403894284481
-4258,0.0881407199998385,0.0565578888531491,0.0874106999997351,0.0351250282387809,-0.0387578000000133,0.0257588250638037,9.19134238999972,7.78605089100893,13.3642146999999,10.6493577767878,96.7182855999998,44.1661482535119
-4257,0.0210048300001339,0.162356880849075,0.0246681000002904,0.00271002871022574,0.102097100000165,0.00579447779500697,9.21234721999985,7.948407771858,13.3888828000002,10.6520678054981,96.8203827,44.1719427313069
-4256,0.013419180000475,0.0246667634041842,0.0147962000000719,-0.00781388570567287,0.000340900000304956,0.0114629461904769,9.22576640000033,7.97307453526219,13.4036790000002,10.6442539197924,96.8207236000003,44.1834056774974
-4255,0.00733316999970757,-0.0050028470163852,-0.00203780000030851,-0.00631995552748776,-0.0960492000003565,0.00830528460755886,9.23309957000004,7.9680716882458,13.4016411999999,10.6379339642649,96.7246743999999,44.1917109621049
-4254,-0.000352609999951237,0.00429574591453274,0.00589869999995707,0.0170247032510815,-0.0839414999999839,0.00609077288299886,9.23274696000008,7.97236743416034,13.4075398999999,10.654958667516,96.6407328999999,44.1978017349879
-4253,0.0082376599999614,0.00674524491978445,0.00500320000020826,0.0108677553589587,-0.0474976999998731,-0.0412340379798479,9.24098462000005,7.97911267908012,13.4125431000001,10.6658264228749,96.5932352000001,44.1565676970081
-4252,-0.0131194900001237,-0.00695234351815088,-0.0145635000000766,-0.0307395632248699,-0.00485530000015899,0.0227277971707736,9.22786512999992,7.97216033556197,13.3979796,10.6350868596501,96.5883798999999,44.1792954941789
-4251,-0.00668796999970889,-0.00497673193285664,-0.0177536999999803,-0.00969701826716118,-0.0131798999998196,0.012667308237269,9.22117716000021,7.96718360362911,13.3802259,10.6253898413829,96.5752000000001,44.1919628024161
-4250,0.00114522000010187,0.000956704482632631,0.00574160000020951,0.00942897558115874,0.0509248000002369,0.0210114361216256,9.22232238000031,7.96814030811175,13.3859675000002,10.6348188169641,96.6261248000003,44.2129742385378
-4249,-0.0126394400003245,-0.00779274131946295,-0.00572790000036449,0.00768609845636092,-0.0269296000003472,0.00471273144557927,9.20968293999999,7.96034756679228,13.3802395999999,10.6425049154204,96.5991952,44.2176869699833
-4248,-0.0296099800002001,-0.00422916759953296,-0.0261067999999418,0.00754926011950374,-0.06414619999995,-0.00035611079829323,9.18007295999979,7.95611839919275,13.3541327999999,10.6500541755399,96.535049,44.217330859185
-4247,-0.00542626000011059,0.0220137340984365,-0.0223909999999359,-0.00303209835465168,0.0160338999998775,0.0405376757471458,9.17464669999968,7.97813213329119,13.3317418,10.6470220771853,96.5510828999999,44.2578685349322
-4246,0.00294541999990239,0.0064387142506348,-0.0142954000002773,-0.0416654030714199,-0.0824015000001825,-0.00326691513328115,9.17759211999958,7.98457084754182,13.3174463999997,10.6053566741139,96.4686813999997,44.2546016197989
-4245,-0.045495379999519,-0.0518375307428869,0.00820110000046648,0.0114607382383838,-0.0299835999995874,-0.0142043600617399,9.13209674000006,7.93273331679893,13.3256475000002,10.6168174123522,96.4386978000001,44.2403972597372
-4244,0.00779643000011199,-0.00180270815781114,0.00446749999990392,-0.03489551489929,0.0589848000000952,0.0656097492428671,9.13989317000017,7.93093060864112,13.3301150000001,10.581921897453,96.4976826000002,44.30600700898
-4243,0.000246620000150632,-0.000605447708039719,-0.0124175000000217,-0.00618876983980954,0.0598738000000978,0.00327300190110691,9.14013979000033,7.93032516093308,13.3176975000001,10.5757331276131,96.5575564000003,44.3092800108811
-4242,-0.00217461000035879,-0.00448535702207664,-0.0115413999999703,-0.0160543893371141,0.048156699999673,0.0240111079165217,9.13796517999997,7.92583980391101,13.3061561000001,10.559678738276,96.6057131,44.3332911187977
-4241,0.00336660000005451,0.0504035273070258,-0.010914200000171,-0.00459902642478482,0.0717268000000146,0.058223060621458,9.14133178000002,7.97624333121803,13.2952418999999,10.5550797118512,96.6774399,44.3915141794191
-4240,-0.0277243900000967,0.0213714391788926,-0.0292872000003019,-0.0155688426939378,0.0487406999997226,0.0180114423628766,9.11360738999992,7.99761477039693,13.2659546999996,10.5395108691573,96.7261805999997,44.409525621782
-4239,0.000412279999898124,-0.00646233658517303,-0.00797779999971193,-0.0039363968867292,0.089163100000091,0.0736830325358824,9.11401966999982,7.99115243381175,13.2579768999999,10.5355744722706,96.8153436999998,44.4832086543179
-4238,0.00317270000005465,-0.0244530571649193,-0.00501350000011058,-0.0166140313135656,-0.0103709000000194,0.0125580492372137,9.11719236999988,7.96669937664683,13.2529633999998,10.518960440957,96.8049727999998,44.4957667035551
-4237,0.0113625200000677,0.00271752883099907,-0.000965299999952762,0.000831479368116561,0.053992400000185,0.0489807243070572,9.12855488999995,7.96941690547783,13.2519980999999,10.5197919203251,96.8589652,44.5447474278621
-4236,0.0206058800000319,0.00642903751941049,0.0276049999999419,0.049390935566862,0.114131199999928,0.0948532228367185,9.14916076999998,7.97584594299724,13.2796030999998,10.569182855892,96.9730963999999,44.6396006506989
-4235,0.0122584200001193,-0.0214620536630719,0.00269870000015349,-0.0114792521530944,-0.0795213000002359,0.015350140658029,9.1614191900001,7.95438388933417,13.2823017999999,10.5577036037389,96.8935750999997,44.6549507913569
-4234,0.0106701299996115,0.0444086949728444,0.00367279999990244,0.023037038567054,0.0888171000002913,0.0427044200109776,9.17208931999971,7.99879258430702,13.2859745999998,10.580740642306,96.9823922,44.6976552113679
-4233,0.013097030000171,0.0173465542661688,0.00937380000011356,0.00810541756300154,-0.00758410000001497,-0.00351463691686149,9.18518634999988,8.01613913857318,13.2953484,10.588846059869,96.9748081,44.694140574451
-4232,0.0134824600002728,0.0405361769257979,-0.00521650000011209,0.0296605027670012,0.0690317000000054,0.00729994418406932,9.19866881000015,8.05667531549898,13.2901318999998,10.618506562636,97.0438398,44.7014405186351
-4231,0.0247280399999374,0.0591224291811159,0.0132387000002714,0.046399941898926,0.112302199999975,-0.00513214540706031,9.22339685000009,8.1157977446801,13.3033706000001,10.6649065045349,97.1561419999999,44.696308373228
-4230,2.62399995438756e-05,0.00534717838218057,-0.00967120000011934,-0.0166222590346479,-0.000974300000109452,-0.0269852420087773,9.22342308999963,8.12114492306228,13.2936994,10.6482842455002,97.1551676999998,44.6693231312192
-4229,0.00186499000020368,0.011369082735655,-0.00942180000021975,0.00972613840667691,0.0106561000000607,0.115294254711898,9.22528807999984,8.13251400579793,13.2842775999998,10.6580103839069,97.1658237999999,44.7846173859311
-4228,0.00554968000010914,0.000605591912062664,0.0305100000001499,0.0165130745690476,-0.0411844000000201,-0.00214870335048545,9.23083775999994,8.13311959771,13.3147875999999,10.674523458476,97.1246393999999,44.7824686825807
-4227,0.0353542700003092,0.00178434383269632,0.0331118000000021,0.0124101799838172,0.00398520000040747,0.0632485512824132,9.26619203000025,8.13490394154269,13.3478993999999,10.6869336384598,97.1286246000003,44.8457172338631
-4226,0.0214766199995285,-0.0130787511147901,0.0206039000000322,-0.00945222424752501,-0.0468239000004829,0.040239807934995,9.28766864999978,8.1218251904279,13.3685033,10.6774814142123,97.0818006999998,44.8859570417981
-4225,-0.0542241099998363,-0.0710404871920218,-0.0512228999998321,-0.0612376367503202,-0.0680280999994558,-0.0442308360920833,9.23344453999995,8.05078470323588,13.3172804000001,10.6162437774619,97.0137726000003,44.841726205706
-4224,-0.00721365999981083,-0.0408015568405062,-0.00190539999995409,-0.0263978625098389,-0.045028400000426,-0.0245698219318911,9.22623088000014,8.00998314639537,13.3153750000002,10.5898459149521,96.9687441999999,44.8171563837741
-4223,-0.00979381000006763,-0.0162958288692607,-0.00601400000051666,-0.0151458509412805,-0.0257261999999923,0.0624093297906256,9.21643707000007,7.99368731752611,13.3093609999997,10.5747000640108,96.9430179999999,44.8795657135647
-4222,0.0226404199999846,0.0272695732141983,-0.00507119999960559,0.00596029764255945,-0.0235037999999879,0.0393821644674972,9.23907749000005,8.02095689074031,13.3042898000001,10.5806603616534,96.9195141999999,44.9189478780322
-4221,0.0313611799996449,0.0252562765845141,0.0109082000000662,0.08253667654526,0.0660409999999061,0.0394859404445924,9.2704386699997,8.04621316732483,13.3151980000001,10.6631970381986,96.9855551999998,44.9584338184768
-4220,0.00593958999990685,-0.00358865650196094,-0.000893700000154984,-0.00076463391269499,0.0828407999998291,0.0572709294910965,9.27637825999961,8.04262451082286,13.3143043,10.6624324042859,97.0683959999997,45.0157047479679
-4219,0.0143063900005268,0.00251226726686582,0.0140187000001726,0.0147467548490567,0.09801430000031,0.0494658188531503,9.29068465000013,8.04513677808973,13.3283230000001,10.677179159135,97.1664103,45.0651705668211
-4218,-0.00999802000047234,-0.0109968190909058,-0.0435747000001734,-0.0534174728359176,-0.0724567000003216,-0.0464445342272484,9.28068662999966,8.03413995899882,13.2847483,10.6237616862991,97.0939535999997,45.0187260325938
-4217,0.061199870000099,0.0304996721279167,0.0470118000000255,0.0210756440087607,-0.032181099999848,0.0298003803691245,9.34188649999976,8.06463963112674,13.3317601,10.6448373303078,97.0617724999998,45.0485264129629
-4216,0.0219223100004394,0.00771979835144521,-0.0219590999998842,0.00963896128632769,0.0384572000001153,-0.00430314720370006,9.3638088100002,8.07235942947819,13.3098010000001,10.6544762915942,97.1002296999999,45.0442232657592
-4215,0.0160389899997222,0.0084054506769462,0.0137280999998697,0.0359769587512346,-0.0251483000001915,-0.00785314761196787,9.37984779999992,8.08076488015513,13.3235291,10.6904532503454,97.0750813999997,45.0363701181473
-4214,0.0172735399998756,0.00480129012612451,0.0302785000000481,0.0154298328939149,0.0587635999999971,0.0244890602248233,9.3971213399998,8.08556617028126,13.3538076,10.7058830832393,97.1338449999997,45.0608591783721
-4213,0.0451633599999709,0.0253807321523709,0.0403336999998618,0.023134240935633,0.0719811000003183,0.0257379930876596,9.44228469999977,8.11094690243363,13.3941412999999,10.7290173241749,97.2058261,45.0865971714597
-4212,0.023756310000088,-0.0112235821106879,0.0401835000003166,-0.00576173966919669,0.0805642999998799,0.0334545501291359,9.46604100999985,8.09972332032294,13.4343248000002,10.7232555845057,97.2863903999999,45.1200517215889
-4211,0.025101169999989,-0.0188107201056482,0.023268099999834,-0.0142532764534735,0.0896074000001938,0.0561279172684408,9.49114217999984,8.08091260021729,13.4575929,10.7090023080523,97.3759978000001,45.1761796388573
-4210,0.00330845000020663,-0.00176289475166413,-0.00488900000021109,0.0166871187625475,0.0791525999996221,0.0530683737865729,9.49445063000005,8.07914970546563,13.4527038999998,10.7256894268148,97.4551503999997,45.2292480126439
-4209,0.0430373400000181,0.0297857518553428,0.0688051999999586,0.0277378786213376,0.0937473000000466,0.0694748310802424,9.53748797000007,8.10893545732097,13.5215090999998,10.7534273054362,97.5488976999998,45.2987228437241
-4208,0.0362000500001587,0.0198616631350887,0.0389698000004155,0.025967006592964,0.093953100000201,0.0538763206450312,9.57368802000023,8.12879712045606,13.5604789000002,10.7793943120291,97.6428508,45.3525991643692
-4207,0.0269576799997395,0.0113628899862306,0.0232504999997838,-0.00485656633827602,0.012438799999968,0.0377995497719894,9.60064569999997,8.14016001044229,13.5837294,10.7745377456908,97.6552896,45.3903987141412
-4206,0.0388478599999607,0.0252180830166253,0.0369104999998058,0.0148781894322383,0.0624479000002012,0.0186539138899207,9.63949355999993,8.16537809345892,13.6206398999998,10.7894159351231,97.7177375000002,45.4090526280311
-4205,0.0452702199999709,0.0288037152981815,0.0581516000001936,0.030508973572978,0.151379499999637,0.0774302732288561,9.6847637799999,8.1941818087571,13.6787915,10.8199249086961,97.8691169999998,45.4864829012599
-4204,0.0104629900003187,-0.00574152425815555,0.00660200000000866,-0.0348376724409718,-0.157116399999502,-0.134921518786996,9.69522677000022,8.18844028449894,13.6853935,10.7850872362551,97.7120006000003,45.3515613824729
-4203,0.0225653699997824,-0.00897208428023077,0.017502899999976,0.0321220169389562,0.0232836999997303,0.0222631213559907,9.71779214,8.17946820021871,13.7028964,10.817209253194,97.7352843,45.3738245038289
-4202,0.0423041099998647,0.0141378497623919,0.0322764000002016,0.0540655459017216,0.065015500000051,0.0493417390280229,9.76009624999986,8.1936060499811,13.7351728000002,10.8712747990958,97.8002998000001,45.423166242857
-4201,0.0289215899999948,0.0103809497936709,0.0247602999999876,-0.0304456145699987,0.0967487999998493,0.0461789271412272,9.78901783999986,8.20398699977477,13.7599331000002,10.8408291845258,97.8970485999999,45.4693451699982
-4200,0.0113348899998655,0.0183471050586377,0.018923299999877,0.0233292198236086,0.0539409999997797,-0.0147528077159222,9.80035272999972,8.22233410483341,13.7788564,10.8641584043494,97.9509895999997,45.4545923622823
-4199,-0.000327739999900989,-0.0227816471742699,0.00889710000011346,-0.00400901168632117,-0.0383899999999144,-0.0476519311241645,9.80002498999982,8.19955245765914,13.7877535000002,10.8601493926631,97.9125995999998,45.4069404311581
-4198,0.0148798500005783,0.0278468068408984,0.0207450000002847,0.03518888701592,-0.0218528999996366,-0.0453948017461698,9.8149048400004,8.22739926450004,13.8084985000004,10.895338279679,97.8907467000002,45.3615456294119
-4197,0.0278437799994885,0.0237310764568974,0.0235881999994811,0.0164012731120238,-0.0715837000004207,-0.0298404656778075,9.84274861999989,8.25113034095694,13.8320866999999,10.911739552791,97.8191629999997,45.3317051637341
-4196,0.0259763599999404,0.0233490021842044,0.050693999999931,0.025286881510965,0.0457397000001247,0.0379391583219331,9.86872497999983,8.27447934314114,13.8827806999998,10.937026434302,97.8649026999999,45.369644322056
-4195,0.058919349999944,0.0423873434870075,0.0696807999999629,0.0336442057232489,-0.064196400000105,0.014435689234233,9.92764432999977,8.31686668662815,13.9524614999998,10.9706706400252,97.8007062999997,45.3840800112903
-4194,0.0317331400002532,0.0189050978101477,0.039614900000368,0.036907603466716,0.0196695000002851,0.0474029336660351,9.95937747000003,8.3357717844383,13.9920764000002,11.0075782434919,97.8203758,45.4314829449563
-4193,0.0224996399998341,0.0497597472244706,0.0202855999999834,0.0409576904289679,-0.018521500000233,0.0192050852006105,9.98187710999986,8.38553153166277,14.0123620000002,11.0485359339209,97.8018542999998,45.4506880301569
-4192,0.0209006499999833,0.0309314517330677,0.00457830000005877,0.0280553138509276,0.0176620000001826,0.0320276988340993,10.0027777599998,8.41646298339584,14.0169403000002,11.0765912477718,97.8195163,45.482715728991
-4191,0.00989173000006627,0.0253267219181907,0.00998949999966325,0.0289088554472983,0.00873059999986303,0.0271476851498846,10.0126694899999,8.44178970531403,14.0269297999999,11.1055001032191,97.8282468999999,45.5098634141409
-4190,0.0175975800002299,0.0093588876479771,0.00539280000021103,0.0239458289102004,0.0306905000001034,0.0228107361172079,10.0302670700001,8.451148592962,14.0323226000001,11.1294459321293,97.8589374,45.5326741502581
-4189,-0.00734323000006309,-0.00319679680478657,-0.0132626000002745,-0.00488222919011605,-0.0844545000000352,-0.00464334522712306,10.0229238400001,8.44795179615722,14.0190599999998,11.1245637029392,97.7744828999999,45.528030805031
-4188,0.00873200999976054,0.0103879073067219,-0.000832799999748834,0.028523114895961,0.0707512000001156,0.0388025508032115,10.0316558499998,8.45833970346394,14.0182272000001,11.1530868178352,97.8452341,45.5668333558342
-4187,-0.0114483499995139,-0.0108481351476257,-0.0198345999997795,-0.0022902488640284,-0.0381892999997095,-0.00841868347606578,10.0202075000003,8.44749156831631,13.9983926000003,11.1507965689711,97.8070448000003,45.5584146723581
-4186,0.0107383199998654,0.0244615607584819,-0.000161700000252507,0.0409405998170769,-0.0716461000005175,-0.0318627915130492,10.0309458200002,8.47195312907479,13.9982309,11.1917371687882,97.7353986999998,45.5265518808451
-4185,0.0921046399999461,0.0112929749761861,0.00751110000011357,0.0280526462588568,0.0938729000001057,0.0455197678156765,10.1230504600001,8.48324610405098,14.0057420000002,11.2197898150471,97.8292715999999,45.5720716486608
-4184,0.0277981700001959,0.0350050981319328,-0.0029790000001062,-0.00814386873207695,-0.020291999999932,0.0207684041461107,10.1508486300003,8.51825120218291,14.002763,11.211645946315,97.8089796,45.5928400528069
-4183,0.0100722899998639,0.00931126973500795,0.00827610000001311,-0.00240284391702517,0.0905246000001494,0.0430186253170177,10.1609209200002,8.52756247191792,14.0110391000001,11.209243102398,97.8995042000001,45.6358586781239
-4182,0.00956597000001458,0.00636270887980572,0.011973600000069,-0.00128098348523054,0.0779586000000769,0.0491070694602058,10.1704868900002,8.53392518079773,14.0230127000001,11.2079621189127,97.9774628000002,45.6849657475841
-4181,0.0131366299997679,-0.0146461857957547,0.0200956999995774,-0.0136120726847366,0.0688540999994558,0.0380100702254822,10.18362352,8.51927899500197,14.0431083999997,11.194350046228,98.0463168999997,45.7229758178096
-4180,-0.00955443999976358,-0.0292822826932024,0.00695740000041467,-0.0324263964971578,0.0904967000004504,0.0500953014502556,10.1740690800002,8.48999671230877,14.0500658000001,11.1619236497309,98.1368136000001,45.7730711192598
-4179,-0.0107432600001696,-0.0302492550154057,0.00563690000000872,-0.0202595184377969,0.0756009999999705,0.00922064508040421,10.16332582,8.45974745729336,14.0557027000001,11.1416641312931,98.2124146000001,45.7822917643402
-4178,0.000416310000000086,-0.0319351513066977,0.0212771999999832,0.00889060397093999,0.0550892000001877,0.03140548423562,10.16374213,8.42781230598667,14.0769799000001,11.150554735264,98.2675038000003,45.8136972485759
-4177,-0.0195288299997294,-0.0179629762924378,-0.0179786999998786,-0.0191503135665698,0.0778820999996679,0.035422776138148,10.1442133000003,8.40984932969423,14.0590012000002,11.1314044216974,98.3453858999999,45.849120024714
-4176,-0.0015222700004075,-0.00524337624619875,0.00717179999945516,0.001515537022442,0.0294402999998944,0.0255782685439954,10.1426910299999,8.40460595344803,14.0661729999997,11.1329199587199,98.3748261999998,45.874698293258
-4175,-0.00758804999955831,-0.00749109459502506,0.00223150000025529,0.00890840853617192,0.0636274000003016,0.0153844364022007,10.1351029800004,8.397114858853,14.0684044999999,11.141828367256,98.4384536000001,45.8900827296602
-4174,0.0203156899999818,-0.0031689939928583,0.0290684000002488,0.0156901467271382,0.146518899999881,0.061749347074965,10.1554186700003,8.39394586486015,14.0974729000002,11.1575185139832,98.5849725,45.9518320767352
-4173,0.00672959999935319,-0.00183795889824978,0.00784189999975915,0.00702033743982611,0.00511419999975082,0.0305073682548027,10.1621482699997,8.3921079059619,14.1053148,11.164538851423,98.5900866999998,45.98233944499
-4172,0.00980102000041905,-0.00448221351780376,0.0224425999999849,0.0200654889081306,0.0538710000001856,0.0347868641538298,10.1719492900001,8.38762569244409,14.1277573999999,11.1846043403311,98.6439577,46.0171263091438
-4171,-0.00408115000015929,-0.0103402939557782,0.00656699999995847,0.00085351730695038,0.0405347999997581,0.0141633928724332,10.1678681399999,8.37728539848831,14.1343243999999,11.1854578576381,98.6844924999997,46.0312897020162
-4170,0.00629202999970602,0.00362835369196546,0.00492000000010773,0.0199811317188505,0.0495516000000258,0.0296871492346327,10.1741601699997,8.38091375218028,14.1392444,11.2054389893569,98.7340440999997,46.0609768512509
-4169,0.0128461400001209,0.0326827545659398,0.0198227000000306,0.0406533229961497,0.122298600000144,0.0664950903001227,10.1870063099998,8.41359650674622,14.1590671,11.2460923123531,98.8563426999999,46.127471941551
