## //////////////////////////////////////////////////////////////////////////////////
## 
## PEATLAND C BALANCE (YML)
## 
## Decadal peatland net carbon balance (NCB), derived following the methodology of 
## Yu et al. (2010), using data from 64 peat cores from Loisel et al., 2014, as described
## in Stocker et al., 2017. 
## 
## Provided are summary statistics based on a set of 1000 individual Monte Carlo 
## simulations. Values are given at a decadal time step and are representative of 
## annual values within the decade starting in 'year'-5 and ending in 'year'+4.
## 
## This data is used to create Fig. S1 in Stocker et al., 2017. Only values until 1200 CE
## are provided here due to autogenic effects affecting younger peat.
## 
## Citation: Stocker et al.: Holocene peatland and ice core data constraints on 
## the timing and magnitude of CO2 emissions from past land use, PNAS, 2017
##
## This data is made available under the GNU General Public License v3.0
## 
## Columns description:
## 1.  age          year before present (1950 CE)
## 2.  year         year CE
## 3.  mean         mean over 1000 MC simulations (PgC yr-1)
## 4.  median       median of 1000 MC simulations (PgC yr-1)
## 5.  sd           standard deviation of 1000 MC simulations (PgC yr-1)
## 6.  q10          10%-quantile of 1000 MC simulations (PgC yr-1)
## 7.  q90          90%-quantile of 1000 MC simulations (PgC yr-1)
## 
## ----------------------------------------------------------------------------------
"age","year","mean","median","sd","q10","q90"
9510,-7555,0.066959118236473,0.0631,0.0265700393865545,0.0398,0.09632
9500,-7545,0.0659254509018036,0.0627,0.0233274065690726,0.0399,0.09653
9490,-7535,0.0657212424849699,0.06345,0.0225220237616935,0.0404,0.09476
9480,-7525,0.0664776553106212,0.0631,0.0244077320508281,0.04077,0.09662
9470,-7515,0.0668976953907816,0.0628,0.0243843793969649,0.0407,0.09988
9460,-7505,0.0661421843687375,0.0626,0.0236940604273874,0.0393,0.0966
9450,-7495,0.0666802605210421,0.0636,0.0248453580489799,0.03967,0.09786
9440,-7485,0.0682478957915832,0.0652,0.0236931201492836,0.0411,0.09963
9430,-7475,0.0666077154308617,0.0637,0.0237481725125163,0.0396,0.09499
9420,-7465,0.0680897795591182,0.0635,0.0240166336489314,0.04204,0.10069
9410,-7455,0.0679841683366733,0.06535,0.0241768627397255,0.0416,0.09773
9400,-7445,0.0672064128256513,0.06375,0.0240614709048352,0.0403,0.09906
9390,-7435,0.066101002004008,0.06255,0.022357953243033,0.0413,0.09652
9380,-7425,0.067965130260521,0.06415,0.0252746523355935,0.04047,0.09906
9370,-7415,0.0689529058116232,0.06555,0.0263746650299007,0.04127,0.09942
9360,-7405,0.0681934869739479,0.0642,0.0252745698144052,0.04127,0.09965
9350,-7395,0.0677733466933868,0.0642,0.0248951698017994,0.04107,0.10063
9340,-7385,0.0688409819639279,0.064,0.0249754056322849,0.04077,0.10286
9330,-7375,0.069136873747495,0.0653,0.0261082931644713,0.0418,0.10213
9320,-7365,0.0681739478957916,0.0639,0.0245533460663604,0.0412,0.10174
9310,-7355,0.0686695390781563,0.06505,0.0241872566476729,0.04198,0.09922
9300,-7345,0.0681524048096192,0.06465,0.0239317063523532,0.04137,0.09873
9290,-7335,0.0695939879759519,0.065,0.0254321131853228,0.0421,0.10359
9280,-7325,0.0712620240480962,0.06685,0.0249547154699062,0.04351,0.10336
9270,-7315,0.0697519038076152,0.0658,0.0247577193089126,0.04207,0.10273
9260,-7305,0.0714855711422846,0.0681,0.0243706593949051,0.04371,0.10413
9250,-7295,0.0713243486973948,0.06785,0.0251085630441305,0.04237,0.10326
9240,-7285,0.0714345691382765,0.0669,0.0252609478012243,0.0428,0.10449
9230,-7275,0.070472745490982,0.0676,0.0247264828785654,0.0427,0.10326
9220,-7265,0.0707219438877756,0.06655,0.0248416903241979,0.0429,0.10293
9210,-7255,0.0687917835671343,0.0649,0.0238521173721465,0.0433,0.09986
9200,-7245,0.0670936873747495,0.0636,0.0234767156724862,0.04207,0.09803
9190,-7235,0.0681554108216433,0.06475,0.0231794172042212,0.0432,0.09672
9180,-7225,0.0696881763527054,0.0657,0.0247280247108268,0.04307,0.10223
9170,-7215,0.0690170340681363,0.06545,0.025113715107094,0.042,0.10053
9160,-7205,0.0686152304609218,0.0651,0.0245268924623273,0.0422,0.1
9150,-7195,0.068538376753507,0.0646,0.0228516071210404,0.04267,0.09953
9140,-7185,0.0679167334669339,0.0646,0.0229572768470435,0.0415,0.09683
9130,-7175,0.0676080160320641,0.06395,0.0235212709357092,0.0419,0.0976
9120,-7165,0.0683302605210421,0.06455,0.0239634782743508,0.0421,0.09838
9110,-7155,0.0685120240480962,0.0649,0.0241334678095995,0.04234,0.09959
9100,-7145,0.0684925851703407,0.06585,0.023424880794809,0.04257,0.09753
9090,-7135,0.0717036072144289,0.0687,0.0239351955867789,0.04387,0.10358
9080,-7125,0.0749612224448898,0.0705,0.0282973254069032,0.04558,0.10979
9070,-7115,0.0763671342685371,0.0726,0.0268586593998711,0.046,0.11089
9060,-7105,0.0805849699398798,0.0764,0.0301830034230526,0.04637,0.11969
9050,-7095,0.078734869739479,0.07535,0.0292428967025453,0.04667,0.11606
9040,-7085,0.079148496993988,0.074,0.0288530759664141,0.04807,0.1197
9030,-7075,0.0774983967935872,0.0731,0.0282403986832381,0.04787,0.1138
9020,-7065,0.0769696392785571,0.07375,0.0267687854354884,0.0459,0.11302
9010,-7055,0.0786423847695391,0.07345,0.0294926874489786,0.0469,0.11505
9000,-7045,0.0764122244488978,0.07255,0.0259052685699409,0.0471,0.10999
8990,-7035,0.0762583166332665,0.07305,0.0261304202522581,0.04727,0.11046
8980,-7025,0.0781941883767535,0.0748,0.0266188413428514,0.0471,0.11403
8970,-7015,0.0780276553106213,0.0748,0.028038616741912,0.04731,0.11275
8960,-7005,0.0765577154308617,0.0732,0.0260875629066113,0.0467,0.1107
8950,-6995,0.0775032064128257,0.0747,0.0273694821910407,0.04607,0.11303
8940,-6985,0.0772168336673347,0.0729,0.0271898901722151,0.04737,0.1133
8930,-6975,0.0780509018036072,0.0742,0.0285634361350293,0.0465,0.11403
8920,-6965,0.0783603206412826,0.07555,0.0279937815257197,0.04694,0.11333
8910,-6955,0.0787607214428858,0.0755,0.0275386647178815,0.04757,0.11403
8900,-6945,0.0797170340681363,0.07665,0.0272853212678707,0.04847,0.11549
8890,-6935,0.0806058116232465,0.0768,0.0286303261073223,0.04927,0.11903
8880,-6925,0.0803916833667335,0.07635,0.0279066221469188,0.04807,0.1181
8870,-6915,0.0802266533066132,0.0759,0.0284429202114076,0.04891,0.1167
8860,-6905,0.0799574148296593,0.0758,0.0276348111717042,0.0498,0.1154
8850,-6895,0.0797234468937876,0.076,0.0262860388582849,0.0503,0.11256
8840,-6885,0.0794281563126253,0.0765,0.0269193080566042,0.0487,0.11383
8830,-6875,0.0796205410821643,0.0754,0.0272949359679832,0.0498,0.1123
8820,-6865,0.0797487975951904,0.07455,0.0288344232724269,0.04968,0.11393
8810,-6855,0.0785912825651303,0.0752,0.0264256063728884,0.04887,0.11201
8800,-6845,0.0794822645290581,0.0746,0.0292382410603489,0.0492,0.11522
8790,-6835,0.0795421843687375,0.0762,0.0269934780569476,0.04907,0.1146
8780,-6825,0.0798321643286573,0.07565,0.0268919599519116,0.04937,0.11486
8770,-6815,0.080051002004008,0.0755,0.0283009917210543,0.04877,0.11583
8760,-6805,0.0819625250501002,0.077,0.0287087057841393,0.0505,0.11944
8750,-6795,0.0808644288577154,0.0768,0.0277713451250495,0.04957,0.11653
8740,-6785,0.082124749498998,0.07815,0.0282647264797716,0.0504,0.11932
8730,-6775,0.083489378757515,0.07845,0.0298105880669524,0.05198,0.12056
8720,-6765,0.0841996993987976,0.07995,0.0299338697730278,0.05287,0.12076
8710,-6755,0.0827037074148297,0.0801,0.0272239646089554,0.05047,0.11673
8700,-6745,0.0813730460921844,0.0768,0.0278273291150428,0.04997,0.11803
8690,-6735,0.0806851703406814,0.0762,0.027838869381971,0.0503,0.11451
8680,-6725,0.0791235470941884,0.0756,0.0279552798170979,0.04837,0.11373
8670,-6715,0.0801502004008016,0.0755,0.0284734230893864,0.04917,0.1176
8660,-6705,0.0798330661322645,0.0766,0.027156844651984,0.04874,0.11623
8650,-6695,0.0772204408817635,0.07295,0.0264397383174057,0.04737,0.11266
8640,-6685,0.078011122244489,0.0733,0.0273025690618156,0.0477,0.11049
8630,-6675,0.0773077154308617,0.07415,0.0282711755803906,0.04627,0.11268
8620,-6665,0.0790490981963928,0.07405,0.0291672140134827,0.04727,0.11765
8610,-6655,0.0779780561122244,0.07335,0.028327089179317,0.04727,0.1174
8600,-6645,0.078513126252505,0.0747,0.0281169697872324,0.04707,0.11502
8590,-6635,0.0782223446893787,0.07415,0.0284454545290371,0.04677,0.114
8580,-6625,0.0780839679358717,0.0749,0.0278068669402735,0.04527,0.11401
8570,-6615,0.0782023046092184,0.07435,0.0281007973041118,0.04734,0.11616
8560,-6605,0.0778460921843687,0.074,0.0269287286934727,0.0478,0.11263
8550,-6595,0.0762493987975952,0.07165,0.0278860594486564,0.04654,0.1117
8540,-6585,0.0769568136272545,0.07375,0.0270733101232639,0.04677,0.11053
8530,-6575,0.0771919839679359,0.07305,0.0275734681225387,0.04681,0.11506
8520,-6565,0.0748294589178357,0.07,0.0272924746298697,0.04434,0.11163
8510,-6555,0.0766044088176353,0.0724,0.0284484206682331,0.0444,0.1134
8500,-6545,0.0770458917835671,0.07315,0.0289989703091902,0.0447,0.11459
8490,-6535,0.0748090180360721,0.0708,0.0280910005477376,0.04391,0.11179
8480,-6525,0.0743301603206413,0.06955,0.02882995457883,0.0441,0.11114
8470,-6515,0.0733032064128256,0.06815,0.0281629801350949,0.04187,0.11143
8460,-6505,0.0699490981963928,0.06565,0.026181539550379,0.04087,0.10673
8450,-6495,0.0687389779559118,0.0657,0.0235064521703814,0.04214,0.09833
8440,-6485,0.0670743486973948,0.0637,0.0231055860702472,0.04111,0.0975
8430,-6475,0.0658495991983968,0.06245,0.0239257887003644,0.03907,0.09642
8420,-6465,0.0674292585170341,0.0643,0.0241255506098407,0.03947,0.10086
8410,-6455,0.0669543086172345,0.06285,0.0244154352183953,0.03997,0.09815
8400,-6445,0.0668642284569138,0.06375,0.0229952642840737,0.042,0.09736
8390,-6435,0.0668075150300601,0.0631,0.0237352586069901,0.04067,0.09603
8380,-6425,0.0678578156312625,0.06355,0.0245959720189454,0.04107,0.1004
8370,-6415,0.0683960921843687,0.0642,0.024402598533868,0.04184,0.10014
8360,-6405,0.0682544088176353,0.06345,0.02567269478207,0.04107,0.10279
8350,-6395,0.0689445891783567,0.066,0.0242850475888094,0.04227,0.10003
8340,-6385,0.0675230460921844,0.06385,0.0244072438139101,0.03967,0.0978
8330,-6375,0.0664326653306613,0.06295,0.023499984316993,0.04057,0.0952
8320,-6365,0.0661246492985972,0.0633,0.0226073303994662,0.03995,0.09516
8310,-6355,0.0662709418837675,0.06255,0.0228864147751107,0.03974,0.09596
8300,-6345,0.0664991983967936,0.0634,0.022566643071073,0.0408,0.09531
8290,-6335,0.0669064128256513,0.06415,0.023499743248729,0.04024,0.09776
8280,-6325,0.0659657314629259,0.0629,0.0221323929222628,0.04067,0.09539
8270,-6315,0.0672622244488978,0.064,0.0234828981469038,0.0416,0.09716
8260,-6305,0.0674313627254509,0.0641,0.0232168459130249,0.04087,0.0977
8250,-6295,0.0670528056112224,0.06355,0.0224093624568271,0.04227,0.09589
8240,-6285,0.0690214428857715,0.0651,0.0245579751517283,0.04107,0.09912
8230,-6275,0.0687681362725451,0.0652,0.025212020240896,0.0409,0.10183
8220,-6265,0.0677381763527054,0.0644,0.0224648017448021,0.0431,0.09823
8210,-6255,0.0677152304609218,0.0647,0.023291260096604,0.0408,0.0979
8200,-6245,0.0684644288577154,0.0653,0.0229492857486583,0.042,0.098
8190,-6235,0.0699854709418838,0.0675,0.0243548318168518,0.0428,0.10246
8180,-6225,0.0686931863727455,0.06555,0.0238515921693789,0.043,0.0988
8170,-6215,0.0680651302605211,0.0654,0.0241527437701796,0.0409,0.09833
8160,-6205,0.0682443887775551,0.06435,0.0250844979956993,0.04097,0.09806
8150,-6195,0.0693187374749499,0.0657,0.0238397807255929,0.0428,0.0992
8140,-6185,0.0701220440881763,0.0673,0.0234299210119441,0.0422,0.0996
8130,-6175,0.0698919839679359,0.0659,0.0261731483960687,0.0421,0.10242
8120,-6165,0.0693117234468938,0.06695,0.0242344295489363,0.04217,0.09943
8110,-6155,0.0708014028056112,0.06775,0.0243579491562275,0.04361,0.102
8100,-6145,0.0718037074148297,0.0677,0.0251893932614743,0.04457,0.10352
8090,-6135,0.0713581162324649,0.0682,0.0238274356431089,0.04357,0.10232
8080,-6125,0.0704502004008016,0.0665,0.0244629815713867,0.04407,0.10013
8070,-6115,0.0721216432865731,0.0672,0.0255451391640316,0.04467,0.10633
8060,-6105,0.0710523046092184,0.0679,0.0241716241062781,0.0439,0.10093
8050,-6095,0.0708168336673347,0.06665,0.024151308334689,0.04447,0.10436
8040,-6085,0.0714828657314629,0.0686,0.0246026773380583,0.04387,0.10303
8030,-6075,0.0722768537074148,0.06835,0.0253297806679549,0.044,0.10473
8020,-6065,0.0709826653306613,0.0682,0.0247252547971618,0.0429,0.10309
8010,-6055,0.0717113226452906,0.0682,0.0254731463626098,0.0438,0.1035
8000,-6045,0.0715568136272545,0.0682,0.0252633084319159,0.0432,0.10323
7990,-6035,0.0723093186372746,0.0693,0.0241487849545483,0.04457,0.10256
7980,-6025,0.0730320641282565,0.06975,0.0260317230656211,0.04341,0.10622
7970,-6015,0.0750472945891784,0.0716,0.0258844474841568,0.0463,0.1094
7960,-6005,0.0744283567134269,0.0706,0.0270240968941395,0.04617,0.10673
7950,-5995,0.0732454909819639,0.06945,0.0266074795614929,0.04414,0.10733
7940,-5985,0.0711431863727455,0.0679,0.0245701515197698,0.04274,0.10256
7930,-5975,0.0701654308617234,0.06635,0.0251432074327191,0.04187,0.1027
7920,-5965,0.0682205410821643,0.0644,0.0236926040647694,0.0419,0.10046
7910,-5955,0.0681677354709419,0.06455,0.024542655661581,0.04195,0.09893
7900,-5945,0.0684216432865731,0.0651,0.0242524104108689,0.0405,0.09859
7890,-5935,0.0684168336673347,0.06555,0.0236123341532956,0.04198,0.09773
7880,-5925,0.0691453907815631,0.0652,0.0242249192762208,0.04347,0.1001
7870,-5915,0.0682788577154309,0.0652,0.0228738401144745,0.0432,0.10123
7860,-5905,0.068375250501002,0.0659,0.0216717019794809,0.04324,0.09739
7850,-5895,0.0693385771543086,0.06705,0.0229528491615629,0.043,0.09943
7840,-5885,0.0706808617234469,0.0679,0.0233062142642023,0.04427,0.0999
7830,-5875,0.070585370741483,0.06835,0.0233410032713671,0.0438,0.0986100000000001
7820,-5865,0.0708843687374749,0.0687,0.0218904291602234,0.0454,0.09824
7810,-5855,0.0726114228456914,0.0699,0.0234455375171473,0.0467,0.10299
7800,-5845,0.0725942885771543,0.0693,0.0236590839680557,0.04467,0.10463
7790,-5835,0.0719086172344689,0.06945,0.0223198636831924,0.0452,0.10383
7780,-5825,0.0720958917835671,0.06925,0.0240604690659041,0.04444,0.10403
7770,-5815,0.0727655310621242,0.07035,0.023346605454053,0.04521,0.10123
7760,-5805,0.0738455911823647,0.0703,0.0243778114002714,0.04638,0.10476
7750,-5795,0.0750527054108216,0.07205,0.024156225644906,0.0466,0.10676
7740,-5785,0.0753668336673347,0.0718,0.0252232978903192,0.04634,0.10816
7730,-5775,0.0732087174348697,0.07035,0.0235698708225159,0.04487,0.10383
7720,-5765,0.0729663326653307,0.0704,0.024478518795565,0.0448,0.1061
7710,-5755,0.0726468937875751,0.0701,0.0249786501689649,0.04394,0.10356
7700,-5745,0.0703939879759519,0.0685,0.0233340463074687,0.04284,0.10026
7690,-5735,0.0707072144288577,0.06805,0.0232794029102054,0.04337,0.09956
7680,-5725,0.0694740480961924,0.06695,0.0228090784563026,0.04297,0.09919
7670,-5715,0.0686089178356713,0.06635,0.0218453176755179,0.04371,0.09683
7660,-5705,0.0685632264529058,0.0664,0.022041121421365,0.04281,0.09793
7650,-5695,0.0670320641282565,0.06425,0.0214512648634205,0.04254,0.0937
7640,-5685,0.0676337675350701,0.06505,0.0217884064585291,0.0421,0.0963
7630,-5675,0.0661297595190381,0.0632,0.0232513889349539,0.04027,0.09626
7620,-5665,0.0678452905811623,0.0648,0.0240513307823692,0.0405,0.09912
7610,-5655,0.0653250501002004,0.0622,0.0219438243711435,0.04085,0.09421
7600,-5645,0.0666717434869739,0.064,0.0230049064403078,0.04,0.09642
7590,-5635,0.0671701402805611,0.0637,0.0232785675095408,0.04057,0.0976
7580,-5625,0.0664137274549098,0.06425,0.0231874240015866,0.04074,0.09699
7570,-5615,0.066327755511022,0.0634,0.0223760551640915,0.04107,0.09499
7560,-5605,0.0656708416833667,0.0631,0.021659630659221,0.04107,0.09413
7550,-5595,0.0677296593186373,0.0646,0.0226048889645463,0.0419,0.0981
7540,-5585,0.06757374749499,0.06485,0.0238503015249885,0.0401,0.09715
7530,-5575,0.0674208416833667,0.06505,0.022788709976657,0.04157,0.0971
7520,-5565,0.067177254509018,0.06525,0.0210019532376573,0.0415,0.09403
7510,-5555,0.0680011022044088,0.06455,0.02337910383818,0.0417,0.09942
7500,-5545,0.0676080160320641,0.06475,0.0227376167069524,0.04207,0.09653
7490,-5535,0.0672591182364729,0.0629,0.0238557120416703,0.04127,0.09913
7480,-5525,0.069075250501002,0.0661,0.0237831738159071,0.0412,0.10072
7470,-5515,0.0694432865731463,0.06615,0.0248324336160984,0.04177,0.10166
7460,-5505,0.0694840681362725,0.0655,0.0252211986882699,0.04177,0.10242
7450,-5495,0.0702204408817635,0.0659,0.026176638290326,0.04274,0.10186
7440,-5485,0.0723569138276553,0.0688,0.0251208059578211,0.0442,0.10439
7430,-5475,0.0716719438877755,0.0683,0.0241574905044227,0.0428,0.1024
7420,-5465,0.0723437875751503,0.06905,0.0250595854905431,0.04354,0.10296
7410,-5455,0.0729407815631263,0.06835,0.0269926660827928,0.04377,0.10693
7400,-5445,0.0719635270541082,0.0691,0.0263943694868165,0.0426,0.10449
7390,-5435,0.0727204408817635,0.06945,0.0267677638691332,0.0444,0.10709
7380,-5425,0.0724409819639279,0.06935,0.0253997716335163,0.04427,0.10512
7370,-5415,0.0716982965931864,0.0684,0.0238809091235218,0.0436,0.10383
7360,-5405,0.0714112224448898,0.0677,0.0240546618054034,0.04444,0.10108
7350,-5395,0.0702233466933868,0.06635,0.0256939823345207,0.04117,0.1038
7340,-5385,0.0695930861723447,0.0665,0.024113716350727,0.04247,0.09896
7330,-5375,0.0698041082164329,0.06745,0.0240743614201848,0.0425,0.1025
7320,-5365,0.0706872745490982,0.06765,0.0244618444498455,0.04404,0.10113
7310,-5355,0.0701322645290581,0.06705,0.0237891376534132,0.0425,0.10335
7300,-5345,0.0726173346693387,0.06875,0.0251516681223778,0.04407,0.10816
7290,-5335,0.0724845691382766,0.0676,0.0279385387629589,0.04267,0.1085
7280,-5325,0.0711327655310621,0.0678,0.0245304109576744,0.04284,0.10173
7270,-5315,0.0736756513026052,0.07195,0.0256704162244023,0.04427,0.1055
7260,-5305,0.0722478957915832,0.0698,0.024640843412379,0.04297,0.10406
7250,-5295,0.0733030060120241,0.0704,0.0257601760668468,0.0436,0.10596
7240,-5285,0.071786372745491,0.0686,0.0244055075971092,0.04307,0.1051
7230,-5275,0.0721320641282565,0.0678,0.0250409072330268,0.04417,0.10296
7220,-5265,0.0719072144288577,0.0681,0.0256805990498428,0.04337,0.10526
7210,-5255,0.0731202404809619,0.0697,0.0265615579404325,0.04424,0.10693
7200,-5245,0.0723205410821643,0.06895,0.0254814174805538,0.0431,0.10383
7190,-5235,0.0749738476953908,0.07145,0.026663437590402,0.04417,0.11046
7180,-5225,0.0753498997995992,0.07195,0.0265806230845077,0.04548,0.10985
7170,-5215,0.0747526052104208,0.07215,0.0255937976012434,0.04501,0.10809
7160,-5205,0.0741713426853707,0.0706,0.0257256421960658,0.04387,0.10682
7150,-5195,0.0751680360721443,0.0724,0.0267707270321182,0.04361,0.11133
7140,-5185,0.0752107214428858,0.0725,0.0271092646889673,0.04527,0.11046
7130,-5175,0.0754137274549098,0.0725,0.0271589393366446,0.0445,0.11053
7120,-5165,0.0752271543086172,0.07135,0.0275170138691512,0.04451,0.10933
7110,-5155,0.0754408817635271,0.07335,0.0264729890543638,0.04454,0.10903
7100,-5145,0.0741558116232465,0.0709,0.0264610586365149,0.04404,0.10822
7090,-5135,0.071373246492986,0.0686,0.0247592564107933,0.0434,0.10243
7080,-5125,0.0715212424849699,0.06755,0.0251029081512935,0.0424,0.10395
7070,-5115,0.0681904809619238,0.0655,0.0247319195190837,0.04047,0.09959
7060,-5105,0.0681551102204409,0.0651,0.0229053801158731,0.04231,0.098
7050,-5095,0.0681820641282565,0.06535,0.0240832551471628,0.0403,0.09882
7040,-5085,0.0687459919839679,0.06545,0.0243360380343548,0.04101,0.10099
7030,-5075,0.0669070140280561,0.0639,0.0224051449999595,0.04147,0.09466
7020,-5065,0.0694308617234469,0.0662,0.025566801000499,0.04181,0.10133
7010,-5055,0.0688760521042084,0.0653,0.0250205712284729,0.04134,0.0999
7000,-5045,0.069036372745491,0.0658,0.0259739667844729,0.03977,0.10073
6990,-5035,0.0678001002004008,0.0639,0.0248148617178538,0.04,0.09956
6980,-5025,0.0670897795591182,0.0636,0.023992193559717,0.04017,0.09803
6970,-5015,0.0661698396793587,0.0634,0.0228168799841473,0.0403,0.09615
6960,-5005,0.0661059118236473,0.0629,0.0244119344327418,0.0386,0.0971
6950,-4995,0.0648231462925852,0.0613,0.0235472638798933,0.03904,0.09555
6940,-4985,0.0660434869739479,0.06265,0.0239033009447124,0.04007,0.0961
6930,-4975,0.0654957915831663,0.06245,0.0230794863546795,0.03904,0.09593
6920,-4965,0.0654360721442886,0.06255,0.0224375683804482,0.0398,0.09516
6910,-4955,0.0654294589178357,0.06275,0.0218073822286586,0.04077,0.09363
6900,-4945,0.0666501002004008,0.0638,0.0232695632255551,0.0402,0.0965
6890,-4935,0.0658924849699399,0.06335,0.0221496065166812,0.0403,0.09453
6880,-4925,0.0666261523046092,0.0629,0.0239810905828212,0.0398,0.0963
6870,-4915,0.0671342685370741,0.0645,0.0229842898684799,0.0399,0.09669
6860,-4905,0.0687493987975952,0.06515,0.0245858329977216,0.04084,0.09996
6850,-4895,0.0673603206412826,0.06405,0.0236135985144535,0.0409,0.09953
6840,-4885,0.067589879759519,0.065,0.0250401684878371,0.03934,0.09626
6830,-4875,0.0670559118236473,0.0647,0.0228986437103064,0.04157,0.09593
6820,-4865,0.065762124248497,0.0622,0.0234506269427625,0.04067,0.0972
6810,-4855,0.0643774549098196,0.0619,0.0221459715275752,0.03807,0.09233
6800,-4845,0.0641244488977956,0.0609,0.0224981306132346,0.0389,0.09332
6790,-4835,0.0633526052104208,0.06095,0.0217726561054943,0.0374,0.0906
6780,-4825,0.062436873747495,0.0606,0.0207020900549685,0.03807,0.09159
6770,-4815,0.0617845691382766,0.0592,0.0213195255311028,0.03644,0.08992
6760,-4805,0.061161122244489,0.0589,0.0206110640050763,0.0371,0.08733
6750,-4795,0.0603369739478958,0.0582,0.0207969696711765,0.03597,0.0863
6740,-4785,0.0612975951903808,0.0591,0.0218946784644956,0.03627,0.08843
6730,-4775,0.0619196392785571,0.0582,0.0227748192582703,0.03817,0.08853
6720,-4765,0.0601779559118236,0.0573,0.0232689011410293,0.0357,0.08725
6710,-4755,0.0613827655310621,0.0599,0.0220014767345886,0.0359,0.08703
6700,-4745,0.0600692384769539,0.0576,0.0214818050794074,0.0356,0.08822
6690,-4735,0.0603185370741483,0.0584,0.0215914719750711,0.0344,0.0902
6680,-4725,0.0612872745490982,0.0592,0.0218537761263291,0.0363,0.08952
6670,-4715,0.0621827655310621,0.05915,0.0226881400441535,0.03687,0.09303
6660,-4705,0.0630826653306613,0.0603,0.0219453952168534,0.0378,0.0912
6650,-4695,0.0626817635270541,0.06005,0.0216620757239514,0.0366,0.0922
6640,-4685,0.0628216432865732,0.0598,0.0216496636535987,0.03834,0.09013
6630,-4675,0.0634074148296593,0.061,0.0222610437161481,0.03747,0.09192
6620,-4665,0.0633355711422846,0.06,0.0218922117207588,0.03947,0.0929
6610,-4655,0.0636468937875752,0.06135,0.0217464398998017,0.03887,0.09262
6600,-4645,0.0642967935871744,0.06155,0.0218135922801351,0.03934,0.0934
6590,-4635,0.0643874749498998,0.06135,0.0216829764525167,0.04037,0.09262
6580,-4625,0.0668229458917836,0.0643,0.0226721428790324,0.04094,0.0958
6570,-4615,0.0669332665330661,0.06495,0.0231472122697028,0.04037,0.09493
6560,-4605,0.0688138276553106,0.066,0.0225783225934025,0.04287,0.10025
6550,-4595,0.067496993987976,0.0648,0.021778409223515,0.04227,0.09705
6540,-4585,0.0685821643286573,0.0656,0.0220016636219047,0.04264,0.09823
6530,-4575,0.0689381763527054,0.0665,0.0224691884314335,0.04327,0.09859
6520,-4565,0.0683250501002004,0.06505,0.0233040143538083,0.0417,0.09793
6510,-4555,0.066521743486974,0.0639,0.0220252735782082,0.04074,0.09553
6500,-4545,0.0675676352705411,0.0646,0.023801712736836,0.042,0.09661
6490,-4535,0.066914128256513,0.0643,0.0221111814207892,0.0407,0.09513
6480,-4525,0.0668715430861724,0.0641,0.0235917341793352,0.03954,0.0967
6470,-4515,0.067535871743487,0.06365,0.0242058257821743,0.04077,0.097
6460,-4505,0.0669832665330661,0.06525,0.0226578198632164,0.04064,0.0947
6450,-4495,0.0668681362725451,0.06465,0.0220933836143779,0.0413,0.09613
6440,-4485,0.0675741482965932,0.0641,0.0239590940477477,0.04017,0.09812
6430,-4475,0.0679798597194389,0.0644,0.0232370226760854,0.04307,0.0966
6420,-4465,0.0682095190380761,0.06475,0.0230215859538092,0.04287,0.09753
6410,-4455,0.0662740480961924,0.06255,0.0226251330999192,0.04067,0.09683
6400,-4445,0.0664620240480962,0.06375,0.0227967406632181,0.04134,0.09726
6390,-4435,0.0659177354709419,0.06335,0.0218592423361079,0.0408,0.09526
6380,-4425,0.0652265531062124,0.06245,0.0226437936422815,0.04,0.09579
6370,-4415,0.0641473947895792,0.06075,0.02206347158908,0.0382,0.09346
6360,-4405,0.0638123246492986,0.06145,0.0216984896193744,0.03868,0.09153
6350,-4395,0.0629114228456914,0.0602,0.0211958922275408,0.03894,0.08963
6340,-4385,0.0614607214428858,0.059,0.020916816198461,0.03677,0.08963
6330,-4375,0.062272745490982,0.05935,0.0230064828567443,0.03631,0.09063
6320,-4365,0.0623718436873748,0.05945,0.0222558231435958,0.03717,0.09082
6310,-4355,0.0620975951903808,0.05905,0.0209735104034682,0.03817,0.0913
6300,-4345,0.0617305611222445,0.0594,0.0208034320784938,0.03827,0.08893
6290,-4335,0.0620446893787575,0.0599,0.0216625419566999,0.037,0.0896
6280,-4325,0.0611620240480962,0.0585,0.0213900043846219,0.03667,0.08823
6270,-4315,0.061464128256513,0.05885,0.021069220963472,0.03687,0.08866
6260,-4305,0.0597782565130261,0.05595,0.0222279888571195,0.03524,0.08796
6250,-4295,0.0586664328657315,0.0563,0.02054169831367,0.0351,0.08503
6240,-4285,0.0575392785571142,0.0559,0.020182426794976,0.03427,0.08086
6230,-4275,0.0584043086172345,0.05605,0.0206860079340042,0.03317,0.08556
6220,-4265,0.0574745490981964,0.055,0.020205273886428,0.03447,0.08303
6210,-4255,0.0579434869739479,0.0548,0.0207068988417934,0.0341,0.08456
6200,-4245,0.0562021042084168,0.05345,0.0201690281041293,0.033,0.08163
6190,-4235,0.0565157314629259,0.0541,0.0201421573453194,0.0337,0.0822
6180,-4225,0.05635,0.053,0.020414496073865,0.03367,0.08229
6170,-4215,0.0576899799599198,0.0551,0.020161618297068,0.03421,0.08496
6160,-4205,0.0566153306613226,0.0537,0.0203813865621421,0.0334,0.0838
6150,-4195,0.0567268537074148,0.05335,0.020977308280825,0.0333,0.08283
